lowlevel.silence_rate_20dB.mean,lowlevel.silence_rate_20dB.stdev,lowlevel.silence_rate_30dB.mean,lowlevel.silence_rate_30dB.stdev,lowlevel.silence_rate_60dB.mean,lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,metadata.audio_properties.replay_gain.mean,metadata.audio_properties.replay_gain.stdev,lowlevel.gfcc.mean.0,lowlevel.gfcc.mean.1,lowlevel.gfcc.mean.2,lowlevel.gfcc.mean.3,lowlevel.gfcc.mean.4,lowlevel.gfcc.mean.5,lowlevel.gfcc.mean.6,lowlevel.gfcc.mean.7,lowlevel.gfcc.mean.8,lowlevel.gfcc.mean.9,lowlevel.gfcc.mean.10,lowlevel.gfcc.mean.11,lowlevel.gfcc.mean.12,lowlevel.gfcc.stdev.0,lowlevel.gfcc.stdev.1,lowlevel.gfcc.stdev.2,lowlevel.gfcc.stdev.3,lowlevel.gfcc.stdev.4,lowlevel.gfcc.stdev.5,lowlevel.gfcc.stdev.6,lowlevel.gfcc.stdev.7,lowlevel.gfcc.stdev.8,lowlevel.gfcc.stdev.9,lowlevel.gfcc.stdev.10,lowlevel.gfcc.stdev.11,lowlevel.gfcc.stdev.12,lowlevel.melbands.mean.0,lowlevel.melbands.mean.1,lowlevel.melbands.mean.2,lowlevel.melbands.mean.3,lowlevel.melbands.mean.4,lowlevel.melbands.mean.5,lowlevel.melbands.mean.6,lowlevel.melbands.mean.7,lowlevel.melbands.mean.8,lowlevel.melbands.mean.9,lowlevel.melbands.mean.10,lowlevel.melbands.mean.11,lowlevel.melbands.mean.12,lowlevel.melbands.mean.13,lowlevel.melbands.mean.14,lowlevel.melbands.mean.15,lowlevel.melbands.mean.16,lowlevel.melbands.mean.17,lowlevel.melbands.mean.18,lowlevel.melbands.mean.19,lowlevel.melbands.mean.20,lowlevel.melbands.mean.21,lowlevel.melbands.mean.22,lowlevel.melbands.mean.23,lowlevel.melbands.mean.24,lowlevel.melbands.mean.25,lowlevel.melbands.mean.26,lowlevel.melbands.mean.27,lowlevel.melbands.mean.28,lowlevel.melbands.mean.29,lowlevel.melbands.mean.30,lowlevel.melbands.mean.31,lowlevel.melbands.mean.32,lowlevel.melbands.mean.33,lowlevel.melbands.mean.34,lowlevel.melbands.mean.35,lowlevel.melbands.mean.36,lowlevel.melbands.mean.37,lowlevel.melbands.mean.38,lowlevel.melbands.mean.39,lowlevel.melbands.stdev.0,lowlevel.melbands.stdev.1,lowlevel.melbands.stdev.2,lowlevel.melbands.stdev.3,lowlevel.melbands.stdev.4,lowlevel.melbands.stdev.5,lowlevel.melbands.stdev.6,lowlevel.melbands.stdev.7,lowlevel.melbands.stdev.8,lowlevel.melbands.stdev.9,lowlevel.melbands.stdev.10,lowlevel.melbands.stdev.11,lowlevel.melbands.stdev.12,lowlevel.melbands.stdev.13,lowlevel.melbands.stdev.14,lowlevel.melbands.stdev.15,lowlevel.melbands.stdev.16,lowlevel.melbands.stdev.17,lowlevel.melbands.stdev.18,lowlevel.melbands.stdev.19,lowlevel.melbands.stdev.20,lowlevel.melbands.stdev.21,lowlevel.melbands.stdev.22,lowlevel.melbands.stdev.23,lowlevel.melbands.stdev.24,lowlevel.melbands.stdev.25,lowlevel.melbands.stdev.26,lowlevel.melbands.stdev.27,lowlevel.melbands.stdev.28,lowlevel.melbands.stdev.29,lowlevel.melbands.stdev.30,lowlevel.melbands.stdev.31,lowlevel.melbands.stdev.32,lowlevel.melbands.stdev.33,lowlevel.melbands.stdev.34,lowlevel.melbands.stdev.35,lowlevel.melbands.stdev.36,lowlevel.melbands.stdev.37,lowlevel.melbands.stdev.38,lowlevel.melbands.stdev.39,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,lowlevel.mfcc.stdev.0,lowlevel.mfcc.stdev.1,lowlevel.mfcc.stdev.2,lowlevel.mfcc.stdev.3,lowlevel.mfcc.stdev.4,lowlevel.mfcc.stdev.5,lowlevel.mfcc.stdev.6,lowlevel.mfcc.stdev.7,lowlevel.mfcc.stdev.8,lowlevel.mfcc.stdev.9,lowlevel.mfcc.stdev.10,lowlevel.mfcc.stdev.11,lowlevel.mfcc.stdev.12,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.mean.1,lowlevel.spectral_contrast_valleys.mean.2,lowlevel.spectral_contrast_valleys.mean.3,lowlevel.spectral_contrast_valleys.mean.4,lowlevel.spectral_contrast_valleys.mean.5,lowlevel.spectral_contrast_valleys.stdev.0,lowlevel.spectral_contrast_valleys.stdev.1,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,arousal.arousal,valence.valence
0.083333336,0.276385754,0.015151516,0.12215554,0.015151516,0.12215554,0.137405023,0.052202526,0.009378,0.002717408,0.913528442,0,-46.292904,124.44968,-92.83396,34.63529,-39.149597,12.693122,-28.467976,5.8651247,-6.984153,3.0783315,-3.2523694,3.8411567,-2.7604241,118.99662,31.477806,11.046107,8.735528,5.2927,5.0101204,5.796983,5.018406,6.1393285,5.209636,5.7229824,5.100309,5.1636324,0.010987051,0.001347427,0.000613641,0.00037584,0.000310636,0.000286408,0.000147406,9.75511E-05,5.23108E-05,3.66935E-05,2.23546E-05,2.41182E-05,1.34071E-05,1.25211E-05,1.47293E-05,1.22507E-05,1.00171E-05,7.03713E-06,4.55668E-06,5.07264E-06,7.50471E-06,4.07954E-06,2.28233E-06,2.29659E-06,1.82194E-06,1.3429E-06,6.03115E-07,3.60157E-07,5.27111E-07,5.02565E-07,3.21446E-07,2.14192E-07,2.23076E-07,2.55E-07,1.392E-07,1.0995E-07,7.67619E-08,6.16871E-08,4.73799E-08,2.69527E-08,0.004385748,0.0010267,0.000454021,0.000259645,0.000229101,0.000239634,0.00013771,6.71692E-05,3.63518E-05,2.33552E-05,1.3407E-05,1.44171E-05,7.76638E-06,7.30571E-06,9.64205E-06,7.20335E-06,5.31754E-06,3.57959E-06,2.19881E-06,2.22831E-06,3.86795E-06,2.11075E-06,1.05516E-06,1.15128E-06,9.00189E-07,5.75102E-07,2.45709E-07,1.46354E-07,2.23617E-07,1.95047E-07,1.30506E-07,8.97337E-08,1.19361E-07,1.46579E-07,5.72501E-08,4.85149E-08,3.36476E-08,2.35284E-08,1.58045E-08,9.68626E-09,-689.3269,157.19273,11.407582,32.34911,15.5638685,14.41874,-0.27861637,9.446243,2.3360047,4.5939403,5.840952,8.219752,4.1867065,75.79146,20.76686,5.4132495,6.2271996,5.140622,4.735977,5.295234,5.02632,5.542391,5.126402,4.860207,5.2074404,4.902657,-4.7131624,-5.6908803,-6.4979653,-6.8955207,-7.9950128,-9.224374,1.4291579,1.3245448,1.2912683,1.1841427,1.1315215,0.81661683,0.765869744,-0.4641385
1,0,1,0,0.015151516,0.12215554,0.010797902,0.006586482,0.000413324,0.000249138,17.58326721,0,-257.3423,3.5894473,-65.0762,42.960003,-42.44742,5.754111,-52.882923,8.1133585,-15.731512,26.689505,-2.3554587,2.133792,-11.237715,106.362816,38.865356,14.736,15.627744,14.474967,12.882444,14.339691,8.04482,8.869641,9.874003,7.374124,7.129549,7.597994,3.43114E-05,5.76017E-06,1.91147E-06,1.31289E-06,4.31938E-07,2.71606E-06,3.61053E-06,9.11655E-07,8.73736E-08,2.88219E-08,2.29037E-08,1.70231E-08,2.84345E-08,3.26418E-08,5.01549E-08,1.08397E-07,1.51653E-07,3.03652E-07,3.881E-07,1.77632E-07,4.00497E-08,5.88062E-08,7.48351E-08,1.52896E-07,1.49037E-07,4.69013E-08,3.59326E-08,1.16499E-07,8.09651E-08,8.12116E-08,1.25699E-07,5.40944E-08,4.92359E-08,3.24437E-08,3.6207E-08,6.32162E-08,9.19473E-08,1.45162E-07,2.33425E-07,4.05011E-07,9.02875E-05,1.76854E-05,1.89243E-06,1.2554E-06,3.93096E-07,5.85251E-06,6.7635E-06,1.90805E-06,1.41766E-07,3.36483E-08,2.48192E-08,2.00233E-08,3.48677E-08,2.82128E-08,7.40062E-08,1.60753E-07,2.10986E-07,8.10699E-07,6.81822E-07,2.92107E-07,6.11474E-08,6.34219E-08,9.37623E-08,2.14736E-07,2.23485E-07,4.23242E-08,3.52738E-08,2.01801E-07,1.0653E-07,1.16553E-07,2.17255E-07,8.74735E-08,1.07559E-07,5.39608E-08,6.19896E-08,1.16063E-07,1.69772E-07,3.05754E-07,5.0052E-07,9.16307E-07,-913.9208,53.316536,30.922043,35.14289,30.092932,4.4241138,-2.2516465,-20.328812,-3.399244,1.7945138,11.823781,9.799005,4.8755264,67.56128,31.85464,10.530666,13.224191,13.462852,11.104968,9.387134,11.018551,8.4283695,7.34844,8.525307,6.733865,6.9949245,-7.897889,-9.147016,-9.949639,-9.376826,-9.597688,-9.803943,1.1119007,1.046574,0.9315581,1.0496484,1.0498109,1.0382364,0.066776587,0.150865622
1,0,0.992481232,0.086384356,0.022556391,0.148484334,0.011646163,0.005899364,0.000698871,0.000324365,7.233695984,0,-216.57541,74.90101,-137.51762,18.361158,-48.20679,13.189509,-28.664215,16.761803,-24.128126,8.52156,-18.59475,-2.942443,-8.573962,125.09328,41.000843,33.56003,20.6717,11.682527,11.007532,10.864136,11.393383,10.245615,8.839571,8.877961,8.693437,8.122753,1.12315E-05,6.45188E-06,5.23807E-06,2.31525E-06,3.86692E-06,4.4277E-06,9.54638E-07,9.67622E-07,5.21851E-06,1.06788E-05,9.40544E-06,1.11188E-06,8.0712E-07,2.92367E-07,1.02416E-05,8.22153E-06,4.48037E-07,1.90571E-06,3.33143E-06,4.69578E-06,2.63372E-07,6.94545E-08,3.65177E-06,1.36311E-06,1.84461E-07,1.26274E-06,9.13258E-07,4.2541E-08,7.76517E-07,1.87033E-07,1.42093E-07,1.84555E-07,2.87533E-08,5.36681E-08,2.70875E-08,3.2869E-08,1.98922E-08,1.18303E-08,9.88744E-09,8.0327E-09,1.43407E-05,7.15115E-06,8.69741E-06,2.1873E-06,3.05089E-06,3.49382E-06,9.70179E-07,9.94183E-07,5.4749E-06,1.12801E-05,1.0978E-05,1.48212E-06,1.03768E-06,5.25977E-07,1.84065E-05,1.5793E-05,4.80076E-07,2.44655E-06,7.32688E-06,0.000010574,4.23061E-07,9.59303E-08,9.03091E-06,3.06938E-06,3.45137E-07,2.27276E-06,1.60158E-06,6.95498E-08,2.0638E-06,4.74208E-07,2.95867E-07,3.9602E-07,5.04624E-08,1.01782E-07,5.47955E-08,6.78908E-08,4.79894E-08,2.49773E-08,2.02875E-08,1.60391E-08,-853.8828,116.592606,-23.623222,14.047704,-2.379671,2.7316678,6.2158127,0.17438297,4.5675154,12.479233,8.433959,-5.838087,-11.662844,83.52218,37.640175,18.33132,12.126927,11.372774,12.526765,10.3937435,8.84861,8.51226,9.415157,8.385934,7.968388,7.737702,-7.3051887,-7.941468,-8.722435,-9.011234,-9.867693,-10.775496,1.430051,1.3339121,1.2246777,1.2000558,1.1999699,0.82647896,0.281121187,0.380049464
0.992592573,0.085746944,0.781481504,0.413240939,0.022222223,0.147406131,0.035581965,0.043108568,0.001250955,0.001375299,-1.394655228,0,-220.95218,119.69835,-141.51561,10.341712,-68.13146,-28.148838,-31.800615,-4.8199735,-23.363997,-1.2113107,-8.132895,-7.110065,-7.1525126,132.12955,56.50058,25.19605,15.773347,20.987207,18.33511,13.023582,11.108667,12.003455,8.829951,8.84392,10.575438,7.689698,8.63404E-06,3.68908E-05,9.23954E-05,0.000243223,0.000156937,0.000181484,0.000154896,4.87077E-05,3.3727E-05,2.26665E-05,1.32846E-05,6.74127E-06,5.06742E-06,4.27927E-06,4.39798E-06,3.02731E-06,1.59867E-06,1.49865E-06,1.49221E-06,1.22845E-06,9.30428E-07,7.00019E-07,5.51768E-07,6.60528E-07,9.83423E-07,1.47157E-06,1.1379E-06,7.3621E-07,3.74241E-07,1.24858E-07,8.79028E-08,7.34886E-08,2.03452E-07,5.65163E-08,3.06764E-08,3.0163E-08,2.72818E-08,1.39351E-08,1.26658E-08,3.77256E-09,4.14058E-05,0.000123397,0.000284454,0.000933731,0.000587194,0.000525742,0.000397819,0.000135839,9.57497E-05,6.34812E-05,3.80837E-05,1.51191E-05,1.14812E-05,1.06211E-05,1.94997E-05,1.12455E-05,3.38581E-06,4.11884E-06,5.77669E-06,2.7564E-06,1.66448E-06,1.56092E-06,1.21705E-06,1.41715E-06,2.65357E-06,5.30096E-06,3.59359E-06,2.40349E-06,1.29105E-06,2.71578E-07,1.64346E-07,2.72241E-07,1.11316E-06,1.9732E-07,1.13832E-07,1.70863E-07,1.88804E-07,5.88621E-08,5.97159E-08,1.4818E-08,-850.6969,158.62186,-27.905247,28.927572,-22.543463,-16.680029,-8.170342,-12.5461855,-11.562662,1.0239371,-8.482151,-0.60012484,-1.8831391,95.19405,47.799385,24.374905,16.866219,10.426854,11.009868,16.088438,11.97284,9.946983,8.590288,9.563087,9.795229,12.712992,-7.0934167,-6.621516,-7.66096,-8.329079,-9.022627,-11.398139,1.6030765,1.6566796,1.4626503,1.4332898,1.3766478,1.0302982,0.266281946,-0.80708986
1,0,1,0,0.018939395,0.136310592,0.005265746,0.003454109,0.000229741,0.000124428,29.36952209,0,-417.22046,54.01638,-46.515545,54.231953,-19.686983,32.843716,-19.8336,-9.274065,-25.402782,5.6591897,3.5700614,-3.5301094,-19.640137,81.39638,26.99992,14.5078,12.914385,7.6502614,8.777058,7.1822734,9.096158,8.151658,8.532449,6.253045,8.50066,6.7508407,9.27466E-06,4.62081E-06,1.42144E-06,3.67223E-07,1.0401E-07,3.3608E-08,1.26202E-08,6.23192E-09,3.37054E-09,2.80089E-09,1.74837E-09,1.38854E-09,2.81865E-09,7.9105E-09,1.97669E-08,5.63141E-08,2.75298E-08,1.13245E-09,1.03914E-09,8.6634E-10,7.30499E-10,6.60621E-10,8.25647E-10,1.36938E-08,1.65468E-09,8.91299E-10,2.15147E-09,1.38506E-09,9.4644E-10,1.03735E-09,1.02043E-09,1.00948E-09,7.19122E-10,6.83097E-10,6.80587E-10,6.44123E-10,5.79261E-10,5.15654E-10,4.10948E-10,3.01421E-10,1.1297E-05,5.70506E-06,1.66834E-06,5.34073E-07,1.8668E-07,4.17854E-08,1.46443E-08,5.81086E-09,2.2078E-09,1.96131E-09,1.04163E-09,7.7651E-10,2.26557E-09,8.95597E-09,2.56706E-08,7.5759E-08,4.7888E-08,1.1336E-09,8.62489E-10,6.69669E-10,5.09545E-10,4.54683E-10,6.43302E-10,3.84991E-08,2.58056E-09,5.25174E-10,4.18453E-09,1.62047E-09,4.57173E-10,4.87527E-10,5.22485E-10,1.28283E-09,3.68515E-10,3.13366E-10,4.15815E-10,2.72754E-10,2.34655E-10,2.30184E-10,2.09837E-10,1.31694E-10,-1078.5593,94.26318,45.183968,39.519806,28.79005,40.324406,28.038874,4.5936203,-12.31119,1.1933416,13.67049,12.161756,-4.111047,30.090097,17.285288,13.183883,10.248067,7.9378157,9.703136,8.109241,9.301725,7.8899846,8.227976,6.9223833,5.8117886,5.289312,-8.474075,-10.390544,-10.972782,-11.186089,-11.382295,-11.622203,1.1107967,0.8575262,0.77433705,0.7969498,0.8018173,0.59117144,-0.877988458,0.851607585
1,0,1,0,0.018939395,0.136310592,0.003442747,0.002216064,0.000184525,8.45118E-05,17.60997772,0,-495.28345,177.76381,-199.12747,33.854576,6.6482058,-44.715027,41.86203,24.456606,-8.482591,3.5633247,-0.063190356,2.4654224,22.715937,76.49396,34.73784,14.220366,23.672028,10.793599,12.364629,13.47963,12.638902,7.774087,13.547476,10.209026,6.868467,9.733495,3.32326E-06,4.49051E-07,2.80431E-08,1.43583E-08,1.61087E-08,5.05229E-08,6.16506E-08,4.18036E-08,2.71302E-08,3.14313E-08,5.75876E-07,2.86508E-06,1.17892E-07,1.19114E-08,5.42812E-09,6.86737E-09,6.54864E-09,1.97891E-08,1.73747E-08,2.62912E-08,8.93306E-08,7.98002E-08,1.41891E-07,5.59093E-08,1.16696E-07,1.23635E-07,1.32273E-07,3.07547E-08,2.39566E-09,4.97803E-09,1.61103E-09,7.81117E-12,3.88219E-14,3.17751E-14,2.64855E-14,2.2361E-14,1.90713E-14,1.64058E-14,1.42209E-14,1.24162E-14,3.09024E-06,4.55795E-07,2.7579E-08,1.3549E-08,1.28358E-08,6.32302E-08,7.03607E-08,4.89611E-08,2.02024E-08,2.49314E-08,9.8546E-07,4.06099E-06,1.89425E-07,1.1754E-08,3.59256E-09,5.85776E-09,5.11915E-09,3.19569E-08,2.62042E-08,5.77765E-08,2.35159E-07,2.1792E-07,4.68807E-07,1.53823E-07,3.58769E-07,3.82469E-07,5.09062E-07,1.32233E-07,8.81439E-09,2.53039E-08,9.12463E-09,2.58361E-11,8.15903E-14,6.65626E-14,5.53331E-14,4.66291E-14,3.97201E-14,3.41414E-14,2.95793E-14,2.58174E-14,-1050.0603,116.306114,-39.484417,31.864151,8.680394,-23.62348,26.994442,27.446587,18.53807,18.58364,-1.0975182,-0.17114367,12.09396,38.626236,19.54035,21.044485,21.84733,10.856069,11.895384,10.903942,14.836717,12.284803,7.6113524,9.315179,13.619492,9.584116,-9.717662,-9.58906,-10.026905,-10.297409,-10.645956,-16.672699,0.84682506,0.82341206,0.90550745,0.69905007,0.7487178,1.0455627,0.271228359,0.134377576
1,0,0.666666687,0.471403986,0.015151516,0.12215554,0.008865803,0.008308503,0.001389956,0.00119668,-0.304323196,0,-358.35458,165.8001,-128.2689,-110.49932,-56.377277,-15.5007715,-29.929083,2.3481221,7.095484,5.582083,-1.0498502,-4.118583,-7.474383,106.21614,38.56285,47.78145,20.18782,13.421339,14.862319,9.67239,13.014447,10.292255,8.16048,6.99188,9.894905,6.752269,2.77587E-07,8.13874E-08,1.93984E-07,1.01404E-06,1.27073E-06,2.62529E-06,0.000172523,0.000130927,1.00612E-05,0.000361842,4.44637E-05,3.19315E-05,1.519E-05,2.44369E-06,1.73874E-06,1.92677E-05,1.05209E-06,6.33022E-07,1.21594E-06,4.53103E-07,1.43604E-07,4.7847E-08,3.27929E-08,1.58329E-08,6.0233E-09,2.7668E-09,9.16969E-10,3.49998E-10,1.71225E-10,8.85645E-11,5.08613E-11,3.76423E-11,3.99516E-11,4.77812E-11,3.33303E-11,1.80133E-11,1.79781E-11,1.78979E-11,1.75199E-11,1.76002E-11,2.72722E-07,5.18172E-08,1.54324E-07,1.66421E-06,1.90874E-06,2.29468E-06,0.000375532,0.000274395,1.55525E-05,0.00066899,8.13795E-05,8.89116E-05,4.26557E-05,3.72435E-06,2.57753E-06,3.87049E-05,2.26214E-06,1.89665E-06,3.62366E-06,1.03662E-06,2.77898E-07,7.61957E-08,5.65044E-08,3.22287E-08,1.14215E-08,4.87041E-09,1.68815E-09,6.0378E-10,3.24477E-10,2.13078E-10,1.038E-10,8.12264E-11,1.02763E-10,1.85915E-10,9.97794E-11,9.87461E-12,8.00386E-12,6.98437E-12,6.38983E-12,6.47204E-12,-990.62604,221.22261,-19.932178,-66.05057,-27.797998,-24.004858,-23.336512,-10.003234,-0.14519121,6.499058,9.126049,8.005523,4.391062,71.191376,33.946354,46.508293,18.77617,10.476179,15.891408,11.060132,10.920008,8.899298,9.379389,9.574711,7.837638,8.102289,-8.593208,-7.6410537,-8.663437,-10.151876,-12.467148,-13.232395,1.0557058,1.1620605,1.1246146,1.0766169,0.9163072,0.4255614,-0.033800495,-0.429513603
1,0,1,0,0.011406844,0.106192224,0.006610369,0.004876385,0.000301908,0.000156839,12.05490112,0,-268.03976,54.65288,-133.60535,47.43001,-47.147625,-2.5591662,-41.58886,11.423946,-21.796036,1.7374434,-8.92131,14.600138,-10.843287,81.94573,23.260153,20.680407,12.886896,10.496465,10.520504,10.230272,7.067425,8.004558,7.753165,8.19989,7.6209917,7.809501,2.12849E-06,2.70644E-06,1.31302E-06,7.53711E-07,2.20417E-06,2.58634E-06,1.01868E-06,2.5244E-07,1.67659E-07,1.81902E-07,1.68522E-07,1.49865E-07,1.49051E-07,1.61847E-07,4.5138E-07,1.76625E-07,1.46528E-07,1.51824E-07,1.41214E-07,2.9947E-07,4.33692E-07,6.90514E-07,6.93699E-07,6.7421E-07,3.29388E-07,2.17007E-07,2.2887E-07,1.48248E-06,1.76354E-07,2.83563E-08,2.44424E-08,1.96031E-08,1.50605E-08,1.04176E-08,8.63664E-09,7.22616E-09,4.6975E-09,2.75931E-09,1.93213E-09,1.3574E-09,4.78332E-06,8.08646E-06,2.58269E-06,6.06083E-07,3.07278E-06,3.93176E-06,1.08854E-06,1.66033E-07,1.34328E-07,2.35147E-07,1.1274E-07,1.14263E-07,1.33314E-07,1.66252E-07,1.32304E-06,2.42974E-07,2.48156E-07,2.46311E-07,1.50943E-07,3.70693E-07,5.01673E-07,1.04238E-06,9.2347E-07,1.51493E-06,6.91696E-07,4.05344E-07,8.43008E-07,1.09354E-05,1.08465E-06,2.30721E-08,2.91459E-08,2.7543E-08,2.20516E-08,4.41693E-09,3.45875E-09,4.17489E-09,2.01513E-09,1.13645E-09,9.61358E-10,9.13381E-10,-899.8271,84.73689,-23.63627,41.351673,9.527149,-3.2642016,-6.4963613,7.943978,-7.8375072,-5.9258933,-4.1556225,6.093733,2.540974,48.968056,13.933912,18.94961,11.5391865,8.727048,7.4331646,9.385563,8.239357,8.728259,8.617277,7.85585,6.568985,7.9762635,-7.8412075,-8.431246,-8.78429,-8.838154,-9.092947,-10.632806,0.9993616,0.9514276,0.8637661,0.89712995,0.88750196,0.5708767,-0.576257214,0.642209398
0.787878811,0.408810169,0.045454547,0.208298087,0.015151516,0.12215554,0.078725077,0.041366402,0.004337793,0.002229204,-3.05374527,0,-74.70392,125.19626,-110.00529,23.52077,-47.45492,20.620653,-13.799599,4.0829697,-13.407425,8.901886,-6.505685,8.811904,1.0890316,130.49577,33.794296,23.525766,15.916612,12.647581,11.341559,13.174102,9.290556,11.223449,10.604736,7.131566,7.4369664,8.473363,0.004048626,0.000851408,0.000163975,0.000218799,0.000270985,0.000188729,0.000130065,8.31107E-05,0.000105871,0.000114926,0.000105884,0.000129692,8.8393E-05,3.89232E-05,2.83274E-05,2.48015E-05,1.87091E-05,1.38662E-05,1.24012E-05,6.93296E-06,4.14436E-06,3.13606E-06,1.65958E-06,1.90758E-06,3.23449E-06,2.26715E-06,8.95844E-07,8.58208E-06,9.81824E-06,4.91543E-07,4.7863E-07,4.99249E-07,4.06537E-07,2.97836E-06,8.55761E-07,1.00655E-07,1.10152E-07,3.79243E-08,2.51204E-08,2.76046E-08,0.004862278,0.001128338,0.000223752,0.000324354,0.000421874,0.000328766,0.000194903,0.000133555,0.000176698,0.000189937,0.000164961,0.000212355,0.000128633,6.21595E-05,4.0809E-05,3.54255E-05,2.53944E-05,1.87998E-05,1.9084E-05,1.03283E-05,5.2255E-06,4.53592E-06,2.45122E-06,2.71052E-06,5.75555E-06,5.54994E-06,1.29633E-06,2.19443E-05,2.98398E-05,7.77417E-07,8.53606E-07,9.41779E-07,7.70367E-07,1.21897E-05,3.27466E-06,1.6785E-07,2.25087E-07,7.08429E-08,4.36486E-08,5.0214E-08,-717.5857,162.7957,-2.851023,18.535126,-4.8870764,20.820238,6.807525,9.361419,3.4156613,8.569761,-1.1548215,0.5968809,7.2447953,98.96735,25.074564,14.92184,11.964901,11.645325,9.180744,12.076028,9.450618,8.726888,7.94981,8.134421,7.9989014,9.083594,-5.2447815,-5.905098,-6.2121124,-7.061716,-8.309555,-9.769929,1.445164,1.4798176,1.4250164,1.3263693,1.3210642,0.9703816,0.277823578,-0.35366859
1,0,1,0,0.018867925,0.136059254,0.006136972,0.001667459,0.000304765,6.66231E-05,19.96074677,0,-269.88205,71.211624,-123.79199,24.68625,-67.213646,15.077589,-20.027777,15.36726,-18.327951,14.987379,-2.6518042,7.0279093,-4.4358974,102.10383,31.63924,16.70283,11.117988,9.7700615,8.024908,9.700814,9.74712,8.236995,7.018003,6.5215573,7.019387,6.451844,7.24249E-06,2.74337E-06,6.82514E-07,4.1749E-07,1.22936E-06,4.34828E-06,1.06524E-06,1.08952E-06,1.11467E-06,1.00472E-06,8.75989E-07,7.57067E-07,5.88602E-07,4.09132E-07,3.02457E-07,2.2448E-07,1.76324E-07,1.26339E-07,8.92942E-08,6.57585E-08,5.64421E-08,4.67068E-08,4.50823E-08,5.74006E-08,7.26266E-08,8.14005E-08,7.78309E-08,6.49085E-08,5.32366E-08,3.69563E-08,2.30469E-08,1.47874E-08,1.12511E-08,9.73663E-09,8.03854E-09,6.81203E-09,5.21661E-09,3.64808E-09,2.47114E-09,1.77867E-09,7.37808E-06,2.40395E-06,5.24472E-07,4.86909E-07,9.8184E-07,4.28021E-06,9.33037E-07,1.08346E-06,1.27166E-06,8.62525E-07,7.44695E-07,6.39481E-07,4.84545E-07,3.18222E-07,1.73653E-07,1.4245E-07,1.04342E-07,7.36196E-08,5.99524E-08,4.58388E-08,3.89278E-08,3.35474E-08,3.22803E-08,4.55808E-08,5.85306E-08,7.58932E-08,7.5532E-08,5.0241E-08,4.27083E-08,2.84059E-08,2.5613E-08,1.24398E-08,7.90754E-09,8.47868E-09,7.47832E-09,6.73743E-09,4.74354E-09,3.10061E-09,2.22591E-09,1.25211E-09,-900.6495,105.474785,-5.377128,15.418323,-17.2159,3.4490511,7.488746,2.4622905,-0.66215473,8.766395,2.4283855,6.286806,5.4715757,57.16042,18.575178,7.7121105,7.0004163,8.144905,7.492807,10.313238,7.46466,6.8312006,7.604669,6.2323933,5.5666547,5.2687607,-8.022371,-7.8795114,-8.227502,-9.018356,-9.384446,-10.652328,1.2325954,1.2213379,1.1612997,1.0505403,1.1133176,0.71814865,-0.625721352,0.4641385
